dataset,prodgrp,partner,year,flow,value_meur,treated_partner
ext_lt_mainchem,SITC5_chemicals,MA,2017,eu_export,2039.2,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2018,eu_export,2181,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2019,eu_export,2272.4,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2020,eu_export,2169.6,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2021,eu_export,2603.7,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2022,eu_export,3061.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2023,eu_export,3009.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2024,eu_export,3293,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2025,eu_export,3523.8,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2010,eu_import,474.6,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2011,eu_import,636.5,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2012,eu_import,600.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2013,eu_import,591.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2014,eu_import,693.4,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2015,eu_import,867.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2016,eu_import,637,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2017,eu_import,722.3,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2018,eu_import,776.8,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2019,eu_import,781.3,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2020,eu_import,870.1,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2021,eu_import,1223.6,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2022,eu_import,1439.6,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2023,eu_import,1238.2,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2024,eu_import,1504.9,FALSE
ext_lt_mainchem,SITC5_chemicals,MA,2025,eu_import,1587.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2010,eu_export,1417.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2011,eu_export,1561.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2012,eu_export,1749.3,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2013,eu_export,1742.3,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2014,eu_export,1727.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2015,eu_export,1827.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2016,eu_export,1896.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2017,eu_export,2135.4,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2018,eu_export,2748.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2019,eu_export,2461.5,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2020,eu_export,2551.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2021,eu_export,3128.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2022,eu_export,3756.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2023,eu_export,3641.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2024,eu_export,3924.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2025,eu_export,4030.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2010,eu_import,335.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2011,eu_import,365.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2012,eu_import,312.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2013,eu_import,504.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2014,eu_import,481,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2015,eu_import,551.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2016,eu_import,695,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2017,eu_import,806,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2018,eu_import,952,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2019,eu_import,961.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2020,eu_import,1023.3,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2021,eu_import,1408.9,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2022,eu_import,1758.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2023,eu_import,1507.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2024,eu_import,1491,FALSE
ext_lt_mainchem,SITC5_chemicals,RS,2025,eu_import,1658.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2010,eu_export,15006.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2011,eu_export,17060,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2012,eu_export,18647.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2013,eu_export,19290.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2014,eu_export,18469.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2015,eu_export,15015.4,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2016,eu_export,15197.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2017,eu_export,17417.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2018,eu_export,17062.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2019,eu_export,19809.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2020,eu_export,16685,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2021,eu_export,19992.5,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2022,eu_export,18135.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2023,eu_export,14804.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2024,eu_export,13867.9,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2025,eu_export,14486.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2010,eu_import,4366.5,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2011,eu_import,5339,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2012,eu_import,5785.6,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2013,eu_import,5869.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2014,eu_import,6059.9,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2015,eu_import,5297.5,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2016,eu_import,4354.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2017,eu_import,4737.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2018,eu_import,5405.2,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2019,eu_import,5537.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2020,eu_import,4137,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2021,eu_import,6796.7,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2022,eu_import,7104.9,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2023,eu_import,2800.8,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2024,eu_import,2811.1,FALSE
ext_lt_mainchem,SITC5_chemicals,RU,2025,eu_import,3061.5,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2010,eu_export,9916.3,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2011,eu_export,11013.1,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2012,eu_export,11358.3,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2013,eu_export,11610,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2014,eu_export,11959.6,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2015,eu_export,12376.6,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2016,eu_export,12192.2,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2017,eu_export,13517.7,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2018,eu_export,12661.9,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2019,eu_export,13015.5,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2020,eu_export,12913.7,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2021,eu_export,16191.8,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2022,eu_export,17929.7,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2023,eu_export,16670.7,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2024,eu_export,16913.6,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2025,eu_export,16596.8,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2010,eu_import,1706.9,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2011,eu_import,1971.5,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2012,eu_import,2149.2,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2013,eu_import,2140.2,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2014,eu_import,2366.1,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2015,eu_import,2650.3,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2016,eu_import,2538.4,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2017,eu_import,2974.5,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2018,eu_import,3206.7,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2019,eu_import,3299,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2020,eu_import,3423.1,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2021,eu_import,4915,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2022,eu_import,6964.6,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2023,eu_import,5916.8,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2024,eu_import,6270.5,FALSE
ext_lt_mainchem,SITC5_chemicals,TR,2025,eu_import,6506.7,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2010,eu_export,50244.1,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2011,eu_export,52266.1,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2012,eu_export,56837.5,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2013,eu_export,53803.5,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2014,eu_export,58334.3,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2015,eu_export,71050.5,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2016,eu_export,73409.4,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2017,eu_export,73452.9,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2018,eu_export,88310.6,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2019,eu_export,103456.7,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2020,eu_export,111186.9,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2021,eu_export,115497.8,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2022,eu_export,146672.3,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2023,eu_export,139705.8,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2024,eu_export,171470.9,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2025,eu_export,205666.1,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2010,eu_import,33306.1,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2011,eu_import,34743.4,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2012,eu_import,38241.1,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2013,eu_import,39152,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2014,eu_import,41282,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2015,eu_import,50701.3,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2016,eu_import,51035.6,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2017,eu_import,50982.9,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2018,eu_import,49711.3,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2019,eu_import,53866.5,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2020,eu_import,50446.7,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2021,eu_import,57882,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2022,eu_import,75529.8,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2023,eu_import,80057,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2024,eu_import,79071.9,FALSE
ext_lt_mainchem,SITC5_chemicals,US,2025,eu_import,91364.8,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2010,eu_export,201.3,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2011,eu_export,230.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2012,eu_export,300.7,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2013,eu_export,339.4,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2014,eu_export,391.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2015,eu_export,419,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2016,eu_export,381.7,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2017,eu_export,407,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2018,eu_export,403.9,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2019,eu_export,484.3,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2020,eu_export,502.8,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2021,eu_export,574.9,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2022,eu_export,854.4,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2023,eu_export,1047.2,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2024,eu_export,964.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2025,eu_export,1041.2,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2010,eu_import,121.3,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2011,eu_import,137.7,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2012,eu_import,131.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2013,eu_import,129.2,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2014,eu_import,103,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2015,eu_import,163,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2016,eu_import,85,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2017,eu_import,109.4,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2018,eu_import,37.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2019,eu_import,27.2,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2020,eu_import,42.1,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2021,eu_import,181.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2022,eu_import,385.5,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2023,eu_import,300.2,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2024,eu_import,312.3,FALSE
ext_lt_mainchem,SITC5_chemicals,UZ,2025,eu_import,448.7,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2010,eu_export,2917.6,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2011,eu_export,3174.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2012,eu_export,3358.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2013,eu_export,3249.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2014,eu_export,3401.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2015,eu_export,3696.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2016,eu_export,3289.4,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2017,eu_export,3635.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2018,eu_export,3832.9,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2019,eu_export,4002.5,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2020,eu_export,3651.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2021,eu_export,4754.2,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2022,eu_export,5277.1,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2023,eu_export,4754.7,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2024,eu_export,4494.4,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2025,eu_export,4476.2,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2010,eu_import,551.5,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2011,eu_import,615.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2012,eu_import,659.6,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2013,eu_import,658.2,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2014,eu_import,661.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2015,eu_import,599.4,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2016,eu_import,559.7,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2017,eu_import,676.4,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2018,eu_import,894,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2019,eu_import,1028.1,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2020,eu_import,909.8,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2021,eu_import,1180.5,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2022,eu_import,1187.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2023,eu_import,990.8,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2024,eu_import,879.3,FALSE
ext_lt_mainchem,SITC5_chemicals,ZA,2025,eu_import,949.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AM,2010,eu_export,191,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2011,eu_export,208.7,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2012,eu_export,241.7,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2013,eu_export,237,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2014,eu_export,269.2,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2015,eu_export,245.6,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2016,eu_export,250.2,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2017,eu_export,263.1,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2018,eu_export,312.5,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2019,eu_export,270.4,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2020,eu_export,252.4,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2021,eu_export,279.9,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2022,eu_export,557,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2023,eu_export,691.4,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2024,eu_export,689.3,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2025,eu_export,731.9,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2010,eu_import,220.3,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2011,eu_import,243.5,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2012,eu_import,211,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2013,eu_import,168,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2014,eu_import,172.6,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2015,eu_import,249.9,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2016,eu_import,232.7,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2017,eu_import,243.8,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2018,eu_import,187.3,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2019,eu_import,280.5,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2020,eu_import,200.4,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2021,eu_import,334.3,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2022,eu_import,492.9,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2023,eu_import,569.4,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2024,eu_import,299,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AM,2025,eu_import,287.8,TRUE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2010,eu_export,430.4,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2011,eu_export,628.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2012,eu_export,692.7,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2013,eu_export,763.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2014,eu_export,903.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2015,eu_export,735.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2016,eu_export,457.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2017,eu_export,422,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2018,eu_export,438.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2019,eu_export,472,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2020,eu_export,347,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2021,eu_export,322.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2022,eu_export,384.4,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2023,eu_export,449.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2024,eu_export,496.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2025,eu_export,572.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2010,eu_import,7.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2011,eu_import,6.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2012,eu_import,21,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2013,eu_import,15.7,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2014,eu_import,8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2015,eu_import,20.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2016,eu_import,40.4,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2017,eu_import,25.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2018,eu_import,14.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2019,eu_import,37.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2020,eu_import,14.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2021,eu_import,19.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2022,eu_import,38.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2023,eu_import,26.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2024,eu_import,39.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,AZ,2025,eu_import,32.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2010,eu_export,5393.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2011,eu_export,6006.7,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2012,eu_export,6461.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2013,eu_export,6649.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2014,eu_export,6086.4,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2015,eu_export,5178.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2016,eu_export,4411.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2017,eu_export,5089,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2018,eu_export,5493.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2019,eu_export,5577.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2020,eu_export,4749.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2021,eu_export,6114.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2022,eu_export,7611.7,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2023,eu_export,7577,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2024,eu_export,7865.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2025,eu_export,7662.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2010,eu_import,3315.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2011,eu_import,4248.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2012,eu_import,3271.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2013,eu_import,2406.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2014,eu_import,2910.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2015,eu_import,3480.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2016,eu_import,3609.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2017,eu_import,3876.6,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2018,eu_import,3870.4,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2019,eu_import,3198.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2020,eu_import,2417,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2021,eu_import,3096.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2022,eu_import,5127,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2023,eu_import,4137.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2024,eu_import,3636.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,BR,2025,eu_import,3987.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2010,eu_export,2728.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2011,eu_export,2402,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2012,eu_export,2721.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2013,eu_export,2550.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2014,eu_export,2664.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2015,eu_export,2961.5,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2016,eu_export,3265.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2017,eu_export,3300.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2018,eu_export,3299,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2019,eu_export,3540.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2020,eu_export,3110.3,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2021,eu_export,3448.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2022,eu_export,3510.9,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2023,eu_export,3182.8,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2024,eu_export,3147.2,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2025,eu_export,3149.1,FALSE
ext_lt_mainmanu,SITC6_8_manuf,EG,2010,eu_import,1467,FALSE
